datetime,featured_article,link
2026-05-21 05:31:45 EDT,"The 2006 Football League Championship play-off final was an association football match played on 21 May 2006 at the Millennium Stadium in Cardiff, Wales, between Leeds United and Watford. The match was to determine the third and final team to gain promotion from the Football League Championship, the second tier of English football, to the FA Premiership. The winners of two semi-finals competed for the final Premiership place of the 2006–07 season. Winning the final was estimated to be worth up to £40 million to the successful team. The match was watched by a crowd of 64,736. It was the last play-off final to be held at the Millennium Stadium, as the new Wembley Stadium was completed in time for the 2007 final. Watford won the match 3–0, with opening goalscorer Jay DeMerit named man of the match. Leeds goalkeeper Neil Sullivan scored an own goal to make the score 2–0 to Watford after 60 minutes, and the final goal was a penalty kick scored by Darius Henderson. (Full article...)",https://en.wikipedia.org/wiki/2006_Football_League_Championship_play-off_final
2026-05-22 04:55:09 EDT,"Intraproboscis is a genus in Acanthocephala (thorny-headed or spiny-headed parasitic worms) containing a single species. Found in Central Africa, it infests the black-bellied pangolin and the tree pangolin, which are both threatened with extinction. Female worms reach up to 180 mm (7.1 in) long (mostly trunk) and 2 mm (0.079 in) wide; males seem to be smaller. The body consists of a long, narrow trunk and a tubular proboscis covered with hooks (pictured), used for feeding and attachment. The life cycle of I. sanghae remains unknown but it likely involves a complex life cycle with at least two hosts, the pangolin and one believed to be an arthropod, such as an insect. Within this host, the larvae develop into an infectious stage called a cystacanth. When a vertebrate consumes the intermediate host, the cystacanths enter the intestines where they mature. The worm's eggs are expelled and hatch into new larvae. Infestation by I. sanghae can cause intestinal perforation and death in the black-bellied pangolin. (Full article...)",https://en.wikipedia.org/wiki/Intraproboscis
2026-05-23 04:12:40 EDT,"""Running Out of Time"" is a song by the American rock band Paramore (pictured). It was released on May 23, 2023, by Atlantic Records as the fourth single from the band's sixth studio album This Is Why (2023). Hayley Williams, Taylor York, and Zac Farro wrote the song in the early stages of the album's production, and Carlos de la Garza produced it. The band premiered the song at a concert at the Grand Ole Opry on February 7, 2023, and performed it on Jimmy Kimmel Live! on February 14. Described by critics as a pop-rock and dance-rock song, ""Running Out of Time"" deals with time management and comments on social anxieties over death, aging, and losing friends. Williams said the song was influenced by her personal struggle with punctuality and her friendship with Taylor Swift. Critics positively reviewed the song, praising its lyrics as playful and its composition as well-balanced. The song peaked on several international charts in 2023 and ranked on Billboard's year-end Alternative Airplay chart. (Full article...)",https://en.wikipedia.org/wiki/Running_Out_of_Time_(song)
2026-05-24 04:24:32 EDT,"The figure skating team event at the 2022 Winter Olympics was held between 4 and 7 February at the Capital Indoor Stadium (pictured) in Beijing, China. It consisted of competitions in men's singles, women's singles, pair skating, and ice dance. Skaters and teams earned points based on their placements in each event; medalists were determined based on their total points. The team representing the Russian Olympic Committee originally finished in first place, while the team from the United States finished second, and the Japanese team third. The medal ceremony was postponed when a positive test confirming the presence of a banned substance was received for Kamila Valieva of Russia. After nearly two years of litigation, Valieva's scores were stricken and the newly tabulated results placed the American team first, the Japanese team second, and the Russian team third. The American and Japanese teams received their medals at a ceremony held at the Jardins du Trocadéro in Paris during the 2024 Summer Olympics. (Full article...)",https://en.wikipedia.org/wiki/Figure_skating_at_the_2022_Winter_Olympics_%E2%80%93_Team_event
2026-05-25 05:57:30 EDT,"Menora v. Illinois High School Association is a case heard by the U.S. Court of Appeals for the Seventh Circuit which centered on two Jewish schools which sued the Illinois High School Association (IHSA) when the IHSA would not let them compete in a basketball tournament unless student-athletes removed their kippot (examples pictured) from their heads during play. The schools argued that their First Amendment right of freedom of religion was violated. The IHSA stated that banning the kippot was reasonable because they could fall off during play, risking player injury. The Seventh Circuit held that no conflict would exist if the schools designed a head covering that was not a safety risk. The case was settled in June 1983, allowing kippot to be worn with contour clips. Legal scholars criticized the Seventh Circuit's false conflict approach in the decision as unsupported by precedent. American Jewish communities largely took it as a win that the students were allowed to play with kippot on. (Full article...)",https://en.wikipedia.org/wiki/Menora_v._Illinois_High_School_Association
2026-05-26 05:44:06 EDT,"Sally Ride (May 26, 1951 – July 23, 2012) was an American astronaut and physicist. Born in Los Angeles, she joined NASA in 1978, and in 1983 became the third woman and the first American woman to fly in space. A graduate of Stanford University, where she earned a PhD in physics in 1978, she was selected as a mission specialist with NASA Astronaut Group 8, the first class of NASA astronauts to include women. She flew in space on the Space Shuttle Challenger on the STS-7 mission in 1983 and the STS-41-G mission in 1984.  She left NASA in 1987 and worked at Stanford's Center for International Security and Arms Control, and then at the University of California, San Diego, researching nonlinear optics and Thomson scattering. She served on the committees that investigated the losses of Challenger and of Columbia, and was the only person to participate in both investigations. She is the first astronaut known to have been LGBTQ, a fact that she hid until her death from pancreatic cancer in 2012. (Full article...)",https://en.wikipedia.org/wiki/Sally_Ride
2026-05-27 05:38:12 EDT,"The Nation of Islam (NOI) is a religious organization founded in the United States by Wallace Fard Muhammad in 1930. It is centralized, hierarchical, and committed to black nationalism; membership is open only to people of color. Practitioners are expected to live disciplined lives, adhering to patriarchal gender roles, strict dress codes and specific dietary requirements. The NOI campaigns for the creation of an independent African-American nation-state and calls for African Americans to be economically self-sufficient. In 2007, it was estimated to have 50,000 members. While describing itself as Islamic and using Islamic terminology, its religious tenets differ substantially from orthodox Islamic traditions. Scholars of religion characterize it as a new religious movement. Muslim critics accuse the NOI of promoting teachings that are not authentically Islamic. Other critics have characterized it as a hate group that promotes antisemitism, racism against white people, and anti-LGBTQ rhetoric. (Full article...)",https://en.wikipedia.org/wiki/Nation_of_Islam
2026-05-28 05:54:41 EDT,"Physella acuta is a species of small, air-breathing freshwater snail in the family Physidae of North American origin. Like other physids, P. acuta presents a sinistral (left-coiling) shell as well as a unique set of muscles called the physid musculature that allows it to rapidly twist the shell as a defence mechanism. Physella acuta is invasive outside its native range. Its first introduction outside North America likely occurred through the 18th-century cotton trade to Europe, with later spread mainly through the aquarium trade. The species can occupy diverse freshwater habitats and tolerates polluted as well as oxygen-poor environments. Due to its high reproductive rate and tolerance to habitat degradation, it frequently outcompetes native snail species. In aquariums, P. acuta is usually introduced through ornamental plants and can become a ""nuisance snail"" due to its rapid reproduction. However, a controlled population can help clean up organic leftovers and control algae. (Full article...)",https://en.wikipedia.org/wiki/Physella_acuta
2026-05-29 05:44:34 EDT,"Patrick Henry (May 29, 1736 – June 6, 1799) was an American attorney known for his declaration to the Second Virginia Convention in 1775: ""Give me liberty or give me death!""  Beginning a law practice in 1760, he soon became prominent through his victory in the Parson's Cause. Henry was elected to the Virginia House of Burgesses, where he quickly became notable for his inflammatory rhetoric against the Stamp Act of 1765. In 1774 and 1775, Henry served as a delegate to the First and Second Continental Congresses. Back in Virginia, Henry urged independence, and when this was declared, served as governor until 1779, and then in the Virginia House of Delegates until he began his last two terms as governor in 1784. Henry feared a strong federal government, and he actively opposed the ratification of the U.S. Constitution. A slaveholder throughout his adult life, he hoped to see slavery end, but had no plan to accomplish that. Henry is remembered for his oratory, and as a Founding Father. (Full article...)",https://en.wikipedia.org/wiki/Patrick_Henry
2026-05-30 04:23:37 EDT,"The serpent labret with articulated tongue is a gold-alloy body ornament from the Aztec culture of the mid-second millennium. Designed to be inserted into a piercing below the lower lip, it depicts a fanged serpent poised to strike, with a bifurcated tongue hanging from its mouth. The tongue, which is moveable and retractable (animation pictured), would have swung from side to side with its wearer's movements. Art historians have described it as among the finest of the fewer than 400 Aztec gold objects known to survive. The labret is 6.7 cm (2.6 in) high, 6.7 cm (2.6 in) long, and weighs 51 grams (1.81 oz). Consisting of a gold, copper, and silver alloy, it was made by lost-wax casting. Labrets, or lip plugs, were associated with eloquence and nobility in Aztec culture, while gold was a hallmark of divinity. The serpent may represent Xiuhcōātl, the fire serpent wielded as a weapon by the sun god Huītzilōpōchtli. The labret was purchased in 2016 by the Metropolitan Museum of Art. (Full article...)",https://en.wikipedia.org/wiki/Serpent_labret_with_articulated_tongue
2026-05-31 04:39:33 EDT,"The Bicentennial Capitol Mall State Park is an urban linear park in downtown Nashville, Tennessee, United States. The park is 19 acres (7.7 hectares) in size and adjoins the grounds of the Tennessee State Capitol. It is modeled on the National Mall in Washington, D.C., and incorporates Classical Greek, Baroque, and Beaux-Arts architecture. It uses symbolism to showcase the history, geography, culture, and musical heritage of Tennessee through a series of monuments, walkways, and interpretive displays. Receiving more than 2.5 million visitors annually, it is the most visited of the 57 state parks in Tennessee. The park was designed by Tuck Hinton Architects in 1992 and 1993, groundbreaking occurred on June 27, 1994, and the park was dedicated on June 1, 1996, the 200th anniversary of Tennessee's statehood. Since then, the Tennessee State Museum and the Tennessee State Library and Archives have moved to the park, which is now recognized as a cultural and historical landmark. (Full article...)",https://en.wikipedia.org/wiki/Bicentennial_Capitol_Mall_State_Park
2026-06-01 07:23:43 EDT,"SMS Westfalen was a Nassau-class dreadnought battleship built for the Imperial German Navy. Laid down in 1907 and launched in July 1908, she was commissioned into the High Seas Fleet in November 1909. She was equipped with a main battery of twelve 28 cm (11 in) guns in six twin turrets using an unusual hexagonal arrangement (pictured). Westfalen saw extensive service in the North Sea in the early years of World War I. In the early hours of 1 June 1916, she was heavily engaged in fighting against British light forces during the Battle of Jutland, severely damaging several British destroyers. On another fleet sortie in August 1916, she was damaged by a torpedo from a British submarine. Later in the war, Westfalen participated in sorties into the Baltic Sea against the Russian Navy, and to support the White Finns in the Finnish Civil War. She was ceded to the Allies after the war and broken up in 1924. (This article is part of a featured topic: Battleships of Germany.)",https://en.wikipedia.org/wiki/SMS_Westfalen
2026-06-02 06:14:36 EDT,"The Oregon State Capitol houses the legislature of the U.S. state of Oregon and the offices of the state governor and other officials. It is located in the state capital, Salem. Built from 1936 to 1938 and expanded in 1977, the current building is the third to house the Oregon state government in Salem, with the earlier ones destroyed by fire. New York architects Trowbridge & Livingston conceived its Art Deco stripped classical design in association with Francis Keally. The Public Works Administration partially financed construction; the building's central portion cost $2.5 million. The wings, which doubled the building's floor space, were added as part of the 1977 expansion. Much of the interior and exterior is made of marble. The Oregon State Capitol was placed on the National Register of Historic Places on June 29, 1988. The grounds contain artwork, fountains, and flora, including the state tree (the Douglas fir) and the state flower (the Oregon grape). (Full article...)",https://en.wikipedia.org/wiki/Oregon_State_Capitol
2026-06-03 06:50:50 EDT,"The Ancaster incident was an attack on George Rolph (pictured) on June 3, 1826, in Ancaster, Upper Canada, in which members of the Tory elite dragged Rolph from his home to tar and feather him. Government officials refused to prosecute the cases and some acted as counsel for the accused at subsequent civil trials. The judge awarded Rolph £20 from two of the defendants. Reformers, the political opponents of the Tories, cited the incident as evidence of the Tories engaging in political violence to maintain their power. This argument contributed to the Reformers' victory in the 1828 elections for the Legislative Assembly of Upper Canada and their investigation of the abuse of power perpetuated by public prosecutors. Historians cited the incident to highlight the tensions between the ruling elite and the growing agrarian society in Upper Canada, which resulted in the Tories using violence in an attempt to retain their influence. (Full article...)",https://en.wikipedia.org/wiki/Ancaster_incident
2026-06-04 05:50:28 EDT,"Æthelred the Unready (c. 968 – 1016) was King of the English from 978 to 1013 and from 1014 until his death. He came to the throne as a boy after the killing of his half-brother King Edward the Martyr. During his reign, raids by the Vikings escalated to large-scale invasions, and the English paid increasingly large amounts of tribute. In December 1013, King Swein Forkbeard of Denmark conquered England. Æthelred fled to Normandy, but when Swein died in February 1014 he returned and drove out Swein's son Cnut, who returned the following year. English resistance was hampered by the treachery of Æthelred's chief advisor, Eadric Streona, and by distrust between Æthelred and his eldest son, Edmund Ironside. Æthelred died in April 1016 and Edmund became king. He put up stronger resistance than his father, but died in December, and Cnut then became king. Æthelred's reign was nevertheless a period of cultural achievements, and some historians see its first half as moderately successful. (Full article...)",https://en.wikipedia.org/wiki/%C3%86thelred_the_Unready
2026-06-05 05:38:41 EDT,"The geography and ecology of the Everglades are areas of study of the vast interconnected ecosystems known as the Everglades that once occupied about a third of the southern Florida peninsula. Although sawgrass and sloughs are the enduring geographical icons of the Everglades, other ecosystems are as vital, and the borders marking them are subtle or nonexistent. Pinelands and tropical hardwood hammocks are common; the trees, rooted in soil inches above the peat, marl, or water, support a variety of wildlife. The oldest and tallest trees are cypresses, with roots specially adapted to grow underwater for months at a time. Freshwater from Lake Okeechobee meets saltwater from the Gulf of Mexico, nurturing mangrove forests which harbor many species of birds, fish, and invertebrates. The marine environment of Florida Bay is also considered part of the Everglades. Minor fluctuations in water levels have far-reaching consequences for many species, and the system cycles and pulses with each change. (Full article...)",https://en.wikipedia.org/wiki/Geography_and_ecology_of_the_Everglades
2026-06-06 04:29:51 EDT,"The siege of Hennebont took place between late May and late June 1342 when the forces of Charles of Blois conducted an unsuccessful siege of the fortified port of Hennebont, commanded by Joanna of Montfort. The conflict was a part of the Breton Civil War, complicated by the pre-existing Hundred Years' War between France and England. Philip VI of France provided Charles, his nephew, with an army; this overran eastern Brittany and moved on Hennebont. On arrival part of the army attacked some of the town's defenders who were formed up outside its gate, but the French were pushed back in a disorderly retreat (pictured). The Montfortists pursued, inflicting many casualties and burning the French camp. Two days later, the French launched a series of better-planned assaults, but all were repulsed. The main French force moved on, leaving a detachment to attempt to starve the town into surrender. In late June, after a small English force had reinforced the town by sea, this too left. (Full article...)",https://en.wikipedia.org/wiki/Siege_of_Hennebont
2026-06-07 04:50:33 EDT,"Voss is the seventeenth collection by British fashion designer Alexander McQueen, made for the Spring/Summer 2001 season of his fashion house. Voss drew on imagery of madness and nature to question beauty standards and critique the fashion industry, with showpiece designs made from unusual materials such as razor clam shells (dress pictured), an antique Japanese screen, and microscope slides. The runway show was staged on 26 September 2000 in London, inside a room-sized mirrored glass cube, the audience seated outside. The interior was styled to look like an insane asylum and models were directed to act unwell. In the finale, a glass cube inside shattered to reveal Michelle Olley, fat, nude, and covered in moths. Critical response was positive, especially towards the showpieces and the performance art aspect. The show is regarded as one of McQueen's best, and has attracted a large amount of academic analysis. Several ensembles appeared in the retrospective Alexander McQueen: Savage Beauty. (Full article...)",https://en.wikipedia.org/wiki/Voss_(collection)
2026-06-08 06:28:44 EDT,"The Types Riot was the destruction of William Mackenzie's printing press by members of the Family Compact, the ruling elite of Upper Canada, in York (modern Toronto). Mackenzie (pictured) created the Colonial Advocate and published editorials in the newspaper accusing the Family Compact of incompetence and embezzlement. On the evening of June 8, 1826, between nine and fifteen rioters forced their way into the newspaper offices and destroyed property. During the event, Mackenzie's employees tried to get passersby to help stop the rioters. Bystanders refused when they saw government officials were watching the spectacle. Mackenzie sued the rioters and the jury awarded Mackenzie 625 pounds to be paid by the defendants, a harsh settlement. Several newspapers denounced the government officials who had failed to stop the riot. Reformers viewed Mackenzie as a martyr and he remained popular for several years. Historians identify the event as a sign of weakening Tory influence in Upper Canada politics. (Full article...)",https://en.wikipedia.org/wiki/Types_Riot
2026-06-09 05:34:32 EDT,"Rodents are mammals of the order Rodentia, characterized by two pairs of continuously growing incisors, one pair in the upper jaw and one pair in the lower jaw. About forty percent of all species of mammals are rodents, and they are found on all continents except Antarctica. They are the most diversified mammalian order, including mice, rats, squirrels, prairie dogs, porcupines, beavers, guinea pigs and hamsters. There are arboreal, burrowing, and semi-aquatic species. While the largest species, the capybara, can weigh as much as 66 kg (146 lb), many rodents weigh less than 100 g (3.5 oz) and have robust bodies, short limbs and long tails. They use their sharp incisors to gnaw food, defend themselves, and shape their habitat. Most eat seeds or other plant material. Many rodents live in societies with complex forms of communication, and can be monogamous, polygynous or promiscuous. The rodent fossil record dates back to the Paleocene on the supercontinent of Laurasia. (Full article...)",https://en.wikipedia.org/wiki/Rodent
2026-06-10 05:50:43 EDT,"Amalthea, in Greek mythology, is the figure most commonly identified as the nurse of Zeus during his infancy. She is described either as a nymph who raises the child on the milk of a goat, or as the goat itself. From as early as the 6th century BC, there survive references to the ""horn of Amalthea"", a magical horn said to be capable of producing endless food and drink. In a narrative dating to around the 4th century BC, Amalthea is a nymph who nurses the infant Zeus and owns a goat which is terrifying in appearance; the first known author to describe Amalthea herself as a goat is the 3rd-century BC poet Callimachus. Scholars disagree as to when the tale of Zeus's upbringing was first merged with that of the magical horn. Between the 16th and 18th centuries, she was the subject of works by painters such as Giorgio Vasari and Jacob Jordaens, and sculptors such as Gian Lorenzo Bernini (sculpture pictured) and Pierre Julien. (Full article...)",https://en.wikipedia.org/wiki/Amalthea_(mythology)
2026-06-11 06:16:03 EDT,"The UEFA Euro 2016 final was the concluding match of UEFA Euro 2016, the fifteenth edition of the European Championship, UEFA's quadrennial competition for men's national football teams. The match was played before 75,868 spectators at the Stade de France (pictured) in Paris on 10 July 2016 between Portugal and hosts France. Following a goalless 90 minutes, which saw Portugal captain Cristiano Ronaldo depart the match through injury, Portugal then took the lead in the 108th minute through substitute Eder after his low shot beat France goalkeeper Hugo Lloris. This proved to be the contest's only goal, as Portugal won 1–0 to claim their first major tournament title. In winning the final, Portugal became the tenth different nation to win the European Championship, twelve years after losing their first final at home in UEFA Euro 2004. As the winners, Portugal gained entry into their first FIFA Confederations Cup, which was played in Russia in 2017. (Full article...)",https://en.wikipedia.org/wiki/UEFA_Euro_2016_final
2026-06-12 06:03:49 EDT,"""Love Is Embarrassing"" is a song by American singer-songwriter Olivia Rodrigo (pictured) from her second studio album, Guts (2023). A new wave song with influences of riot grrrl, pop rock, and pop-punk, it has self-deprecating lyrics in which she derides a crush and expresses embarrassment about her attraction to him. Rodrigo co-wrote the song with its producer, Dan Nigro. Music critics found the lyricism of ""Love Is Embarrassing"" relatable and praised the production and Rodrigo's vocals, both of which they also compared to other artists. The song reached the top 30 in Australia, Canada, Ireland, New Zealand, and the United States, and entered the charts in several other countries. It received a platinum certification in Australia, Brazil, and Canada. Rodrigo included the song on the set list of her 2024–2025 concert tour, the Guts World Tour. She suffered a wardrobe malfunction while performing the song during the London tour stop, which critics believed she handled well. (Full article...)",https://en.wikipedia.org/wiki/Love_Is_Embarrassing
2026-06-13 04:52:53 EDT,"William IV's British coinage, struck between 1831 and 1837, ranged from the double sovereign to the third farthing, though the former was not minted for circulation and the latter only for colonial use. The coins have an obverse (pictured) by William Wyon based on a sketch by Francis Chantrey, and reverses by Wyon and Jean Baptiste Merlen, both of the Royal Mint. Preparation began even before William became king in June 1830, probably because Wyon wanted to head off a potential challenge from Benedetto Pistrucci. Wyon's work was viewed by the king, who liked it and ordered it to be used for all coins during his reign. Final designs were approved in early 1831, and coining began that year. In addition to the issues for use in Britain, several small denominations were struck for colonial use. Two of these, the half farthing and silver threepence, were later issued for use in Britain. William's reign saw no great innovations in coinage, but marked the start of reform at the Royal Mint. (Full article...)",https://en.wikipedia.org/wiki/William_IV%27s_British_coinage
2026-06-14 05:27:08 EDT,"The early life of Donald Trump, the 45th and 47th president of the United States, began with his birth on June 14, 1946, in the borough of Queens in New York City. Donald Trump's father was Fred Trump, a real-estate developer; his mother Mary Anne Trump was a Scottish immigrant. Donald was enrolled at age five at the Kew-Forest School, a private school in Queens. When Donald was in seventh grade, Fred discovered that his son was secretly going  into Manhattan to obtain knives. Donald was sent to the New York Military Academy (NYMA); he graduated in May 1964. Trump attended Fordham University from 1964 to 1966, studying economics. His college enrollment—and later a medical exemption—allowed him to defer the Vietnam War draft. In his sophomore year, seeking a larger business network, Trump applied to transfer to the Wharton School of the University of Pennsylvania, an Ivy League school favored by his father. Trump graduated from Penn in May 1968 with a Bachelor of Science in economics. (Full article...)",https://en.wikipedia.org/wiki/Early_life_and_education_of_Donald_Trump
2026-06-15 07:55:32 EDT,"Makemake is a dwarf planet orbiting the Sun beyond Neptune. It has a diameter 60% that of Pluto, and is the fourth-largest trans-Neptunian object and the largest member of the Solar System's classical Kuiper belt, a disk of icy bodies beyond Neptune's orbit. Its discovery on March 31, 2005, by American astronomers Mike Brown, Chad Trujillo and David Rabinowitz at Palomar Observatory contributed to the reclassification of Pluto as a dwarf planet in 2006. Makemake's surface, like Pluto's, is largely covered by frozen methane and stained reddish-brown by tholins. It has one known satellite, unnamed, whose orbit suggests that Makemake's rotation has a high axial tilt. Makemake shows evidence of geochemical activity and cryovolcanism, which has led scientists to suspect that it might harbor a subsurface ocean of liquid water. No high-resolution images of its surface exist because it has not been visited up close by a space probe. (This article is part of a featured topic: Solar System.)",https://en.wikipedia.org/wiki/Makemake
2026-06-16 07:03:21 EDT,"Eric Bana (born 1968) is an Australian actor and producer. He began his career in the comedy series Full Frontal before gaining notice in the comedy drama The Castle (1997) and in Chopper (2000) for which he won the AACTA Award for Best Actor in a Leading Role. Bana gained Hollywood's attention for his performance in the war film Black Hawk Down (2001) and for playing Bruce Banner in the superhero film Hulk (2003). In 2009, he played the villain Nero in the science-fiction film Star Trek, which was a critical and commercial success. Bana continued to work steadily in the 2010s, portraying Lieutenant Commander Erik S. Kristensen in Lone Survivor (2013), and playing police Sergeant Ralph Sarchie in the horror film Deliver Us from Evil (2014). In 2020, he returned to Australia to star in outback thriller The Dry. Bana is the recipient of several Australian Film Institute awards and was appointed a member of the Order of Australia (AM) in 2019 for his services to drama. (Full article...)",https://en.wikipedia.org/wiki/Eric_Bana
2026-06-17 06:47:19 EDT,"Cedric Howell (17 June 1896 – 10 December 1919) was an Australian flying ace of the First World War. He enlisted in the Australian Imperial Force in 1916 and was posted to the 46th Battalion on the Western Front. In November 1916, he was accepted for a transfer to the Royal Flying Corps and was shipped to the United Kingdom for flight training. Graduating as a pilot, he was commissioned as a second lieutenant and posted to No. 45 Squadron RFC in France during October 1917; two months later, the unit sailed to the Italian theatre. Howell spent eight months flying operations over Italy, conducting attacks against ground targets and engaging in sorties against aerial forces and he was credited with shooting down a total of nineteen aircraft. He was awarded the Distinguished Service Order, the Military Cross and Distinguished Flying Cross. He was posted back to the United Kingdom in July 1918. In 1919, Howell was killed while taking part in the England-to-Australia air race. (Full article...)",https://en.wikipedia.org/wiki/Cedric_Howell
2026-06-18 06:14:30 EDT,"""Forever"" is a rock and roll and pop song recorded by American singer Mariah Carey (pictured) for her fifth studio album, Daydream (1995). Columbia Records released it to American radio stations for airplay on June 18, 1996, as the album's fifth single. The lyrics, by Carey, are about one's continued affection despite the end of a romantic relationship. She composed the music and produced the song with Walter Afanasieff. Described by critics as referencing American music of the 1950s and 1960s, ""Forever"" is a doo-wop-influenced sentimental ballad in the form of a waltz. Its composition includes keyboards, guitars, and programming. ""Forever"" reached number 9 on the Billboard Hot 100 Airplay chart in the US and number 11 on the RPM Hit Tracks list in Canada. The single entered the bottom half of charts in Australia, New Zealand, and the Netherlands. Carey performed ""Forever"" during the 1996 Daydream World Tour. Her performance at the Tokyo Dome in Japan was released as the music video. (Full article...)",https://en.wikipedia.org/wiki/Forever_(Mariah_Carey_song)
2026-06-19 06:19:34 EDT,"The Atlanta Compromise was a proposal put forth by Booker T. Washington (pictured) in a speech given in 1895. He urged Southern blacks to accept segregation and temporarily refrain from campaigning for equal rights. In return, Southern whites would allow blacks to receive basic legal protections such as land ownership, work opportunities, and vocational and industrial education. The proposal met with opposition from fellow African-American leader W. E. B. Du Bois, who instead urged blacks to fight aggressively for equal rights. Under the direction of Washington's Tuskegee Machine, the Compromise was the dominant policy pursued by black leaders in the South from 1895 to 1915. During this period, the educational opportunities for blacks improved. However, Southern states adopted Jim Crow laws, which codified segregation and racism, and prevented blacks from voting. Equal rights for Southern blacks were not significantly advanced until the civil rights movement of the 1960s. (Full article...)",https://en.wikipedia.org/wiki/Atlanta_Compromise
2026-06-20 04:48:28 EDT,"KPop Demon Hunters is a 2025 American animated musical urban fantasy film directed and co-written by Maggie Kang and Chris Appelhans (both pictured). Produced by Sony Pictures Animation for Netflix, the film features the voices of Arden Cho, Ahn Hyo-seop, May Hong, and Ji-young Yoo. The film follows Huntrix, a K-pop girl group who lead double lives as demon hunters; they face off against a rival boy band, the Saja Boys, whose members are secretly demons. The film received universal praise, winning two Academy Awards among many other accolades. It became the most-watched original title in Netflix history, with 325 million views. The film's sing-along limited theatrical release was the widest by number of theaters for a Netflix film, and the first to top the box office in the United States. The film's soundtrack became the first such to have four songs in the Billboard Hot 100 top ten, was certified Double Platinum, and won a Grammy Award. (Full article...)",https://en.wikipedia.org/wiki/KPop_Demon_Hunters
2026-06-21 05:43:33 EDT,"Tatannuaq (c. 1790s – early 1834) was an Inuk interpreter for two of John Franklin's Arctic expeditions in Canada. Originally from a group of Inuit living 320 km (200 mi) north of Churchill, he was employed as an interpreter at the Hudson's Bay Company trading post in Churchill, becoming proficient in English and Cree. Tatannuaq was an interpreter for Franklin's Coppermine expedition; Franklin would sometimes send him ahead of the party to scout the terrain, and he helped to communicate with groups they encountered. He accompanied Franklin on the Mackenzie River expedition, serving in a diplomatic role and dissuading Inuit groups from attacking the expedition. After working as an interpreter at Fort Chimo, he left to assist in locating John Ross's expedition and died due to bad weather a short distance from Fort Resolution in early 1834. The butterfly species Callophrys augustinus and a Northwest Territories lake were named after him. (Full article...)",https://en.wikipedia.org/wiki/Tatannuaq
2026-06-22 07:45:08 EDT,"Manchester is a city in Greater Manchester, England. It has a population of over 589,000 in 2024, and with Salford and surrounding towns forms one of the nation's most populous conurbations. Its history began with the settlement near the Roman fort of Mamucium or Mancunium, established around AD 79. Throughout the Middle Ages, it remained a manorial township, but began to expand with a boom in textile manufacture during the British Industrial Revolution. Manchester attained city status in 1853. Its fortunes declined after the Second World War, owing to deindustrialisation, and the 1996 Manchester bombing led to redevelopment. It was the host city for the 2002 Commonwealth Games. In the 2020s, Manchester has been reported to be experiencing an economic boom, sometimes attributed to the ideology of Manchesterism. The city is notable for its architecture, culture, musical exports, media links, scientific and engineering output, social impact, sports clubs and transport connections. (Full article...)",https://en.wikipedia.org/wiki/Manchester
2026-06-23 05:31:06 EDT,"The Battle of Trapani took place on 23 June 1266 off Trapani, Sicily, between the fleets of the Republic of Genoa and the Republic of Venice, as part of the War of Saint Sabas (1256–1270). The two fleets met near Trapani in Sicily on 22 June. After learning of the Venetian fleet's smaller size, the Genoese war council resolved to attack, but during the night Genoese commander Lanfranco Borbonino reversed the decision and instead ordered his ships to take up a defensive position, bound together with chains, near the shore. As the Venetian fleet attacked the next day, many of the Genoese crews, mostly hired foreigners, lost heart and abandoned their ships. The battle was a Venetian victory, as they sank or captured the entire Genoese fleet. On their return to Genoa, Borbonino and most of his captains were tried and fined large sums for cowardice. Genoa continued the war, in which neither side was able to gain a decisive advantage, until it was ended through French mediation in 1270. (Full article...)",https://en.wikipedia.org/wiki/Battle_of_Trapani
2026-06-24 04:59:31 EDT,"Vatican City's participation at the 2022 Mediterranean Games, held in Oran, Algeria, from 25 June to 6 July 2022, was as guests. It was the Vatican's first appearance in the Mediterranean Games, and its debut in any international multi-sport event. The Vatican's participation was the result of an agreement with the Italian National Olympic Committee in 2019 that formed Vatican Athletics, paving the way for possible participation in the Summer Olympics. An invitation from the organizers of the games in Oran followed the agreement with the Italians. The delegation consisted of one athlete, long-distance runner Sara Carnicelli, and two officials: Melchor Sánchez de Toca Alameda, undersecretary of the Dicastery for Culture and Education; and Claudio Carmosino, coach and technical director of Vatican Athletics. Runner Simone Adamoli was supposed to participate but withdrew before the Games started. Carnicelli ran in the half marathon and unofficially placed ninth. (Full article...)",https://en.wikipedia.org/wiki/Vatican_City_at_the_2022_Mediterranean_Games
2026-06-25 04:54:21 EDT,"Augustus (63 BC – AD 14) was the founder of the Roman Empire and the first Roman emperor from 27 BC until his death. In his youth, his great-uncle Julius Caesar named him as his primary heir, and after Caesar's assassination in 44 BC he inherited his estate and took his name. He seized power by marching on Rome in 43 BC, and he, Mark Antony and Lepidus formed the Second Triumvirate. Competing ambitions tore the alliance apart, and Augustus was triumphant, taking imperial power. Augustus enlarged the Empire, but suffered a major setback in Germania. He protected Rome with a buffer of client states and secured peace with the Parthian Empire and the Kingdom of Kush. He developed Roman roads, with an official courier system; established a standing professional army, the Praetorian Guard, as well as official police and fire-fighting services for Rome; and renovated much of the city during his reign. The reign of Augustus initiated an imperial cult and an era of imperial peace. (Full article...)",https://en.wikipedia.org/wiki/Augustus
